Classe;TeorRotulo;TeorDensimetro;NivelAcucar;Temperatura;CPJ_10k;CPJ_4k7;CPJ_3k19;CPJ_1k;CPJ_824R
Puro;39;38;5;18.8;20812.2;24077.1;24299.2;26003.6;26123.8
Puro;39;38;5;18.8;20519.4;24167.1;24389.8;26192.2;26322.1
Puro;39;38;5;18.8;20937.6;24079.6;24300.8;25996.4;26113.1
Puro;39;38;5;18.8;20619.0;24078.4;24300.1;26001.4;26119.0
Puro;39;38;5;18.8;20379.2;24156.2;24377.3;26137.9;26265.1
Puro;39;38;5;18.8;20880.0;24087.6;24312.6;26017.9;26136.7
Puro;39;38;5;18.8;20886.8;24091.6;24308.1;26009.6;26127.7
Puro;39;38;5;18.8;20800.1;24077.9;24299.3;26006.8;26127.3
Puro;39;38;5;18.8;20856.4;24088.9;24309.1;26014.1;26131.2
Puro;39;38;5;18.8;20908.6;24081.4;24303.6;26001.6;26121.3
Puro;39;38;5;18.8;20894.9;24095.1;24315.9;26024.1;26133.8
Puro;39;38;5;18.8;20989.2;24075.8;24295.2;25988.7;26109.3
Puro;39;38;5;18.8;20507.3;24169.5;24389.1;26192.1;26322.5
Puro;39;38;5;18.8;21117.9;24072.1;24295.1;25969.5;26098.1
Puro;39;38;5;18.8;20970.4;24081.3;24298.6;25989.2;26105.5
Puro;39;38;5;18.8;21025.2;24054.4;24282.1;25979.5;26102.3
Puro;39;38;5;18.8;20802.2;24078.4;24300.4;26005.1;26127.3
Puro;39;38;5;18.8;20806.8;24079.2;24302.8;26008.3;26127.4
Puro;39;38;5;18.8;21015.5;24079.7;24300.1;25993.0;26100.7
Puro;39;38;5;18.8;21079.3;24073.4;24295.8;25957.8;26097.2
Puro;39;38;5;18.8;20394.1;24154.8;24375.0;26139.2;26262.8
Puro;39;38;5;18.8;20951.8;24079.4;24299.1;25992.0;26109.9
Puro;39;38;5;18.8;20541.8;24137.5;24358.5;26110.3;26231.8
Puro;39;38;5;18.8;20560.6;24161.1;24380.9;26179.4;26309.5
Puro;39;38;5;18.8;20503.5;24142.0;24363.5;26120.4;26242.7
Puro;39;38;5;18.8;20491.9;24177.7;24396.9;26208.9;26338.4
Puro;39;38;5;18.8;20718.6;24085.4;24275.9;25981.9;26101.4
Puro;39;38;5;18.8;20923.2;24084.7;24301.3;25998.1;26117.1
Puro;39;38;5;18.8;20870.5;24092.7;24313.5;26019.1;26138.1
Puro;39;38;5;18.8;20650.2;24152.0;24372.5;26174.7;26306.2
Puro;39;38;5;18.8;21029.7;24078.7;24299.3;25985.6;26107.2
Puro;39;38;5;18.8;20486.3;24178.8;24399.7;26210.7;26340.1
Puro;39;38;5;18.8;20533.7;24166.8;24385.8;26186.0;26314.4
Puro;39;38;5;18.8;21098.8;24073.5;24296.5;25987.2;26100.0
Puro;39;38;5;18.8;20496.9;24177.2;24397.4;26201.5;26330.0
Puro;39;38;5;18.9;20841.8;24086.3;24310.5;26017.5;26138.8
Puro;39;38;5;18.9;20849.0;24086.9;24306.3;26009.8;26130.5
Puro;39;38;5;18.9;20834.2;24085.7;24310.6;26016.1;26139.8
Puro;39;38;5;18.9;20850.6;24087.2;24307.6;26015.7;26132.5
Puro;39;38;5;18.9;20837.6;24089.4;24308.7;26014.1;26134.5
Puro;39;38;5;19.0;20817.7;24079.3;24297.2;25995.2;26117.3
Puro;39;38;5;19.0;20823.8;24087.4;24307.1;26016.8;26145.5
Puro;39;38;5;19.0;20830.6;24088.4;24310.4;26019.2;26140.9
Puro;39;38;5;19.0;20814.4;24076.6;24298.9;26003.1;26123.7
Puro;39;38;5;19.0;20821.1;24078.9;24301.7;26006.8;26125.7
Puro;39;38;5;20.3;19771.4;24354.1;24583.3;26535.0;26668.0
Puro;39;38;5;20.3;20178.2;24290.1;24515.1;26440.8;26572.9
Puro;39;38;5;20.3;19719.3;24369.1;24597.4;26558.4;26694.9
Puro;39;38;5;20.3;19792.3;24355.1;24581.8;26539.6;26672.0
Puro;39;38;5;20.3;19707.7;24371.3;24598.5;26561.9;26696.4
Puro;39;38;5;20.3;19734.2;24364.0;24592.6;26552.2;26687.9
Puro;39;38;5;20.3;20021.9;24308.7;24535.6;26465.5;26601.9
Puro;39;38;5;20.3;19926.8;24327.5;24554.9;26494.2;26631.2
Puro;39;38;5;20.3;19899.0;24334.8;24563.6;26507.7;26643.5
Puro;39;38;5;20.3;20264.1;24272.7;24499.5;26419.7;26551.6
Puro;39;38;5;20.3;19815.2;24349.1;24577.3;26526.8;26666.4
Puro;39;38;5;20.3;20381.1;24259.4;24485.5;26389.4;26523.6
Puro;39;38;5;20.3;20557.2;24232.0;24462.7;26356.4;26489.2
Puro;39;38;5;20.3;19843.4;24350.3;24577.7;26526.3;26662.0
Puro;39;38;5;20.3;19954.6;24322.7;24550.4;26485.2;26620.1
Puro;39;38;5;20.3;19986.5;24315.5;24544.6;26479.9;26614.6
Puro;39;38;5;20.3;20110.7;24301.7;24525.8;26450.0;26584.8
Puro;39;38;5;20.3;19871.0;24340.6;24568.3;26517.6;26656.1
Puro;38;41;0;17.8;18407.5;25263.1;25500.8;27745.0;27928.1
Puro;38;41;0;17.8;18628.7;24825.6;25071.6;26903.1;27086.1
Puro;38;41;0;17.8;18453.7;24854.1;25113.7;26961.3;27833.4
Puro;38;41;0;17.8;18413.3;25259.7;25497.2;27729.7;27896.7
Puro;38;41;0;17.8;18508.8;24841.2;25095.9;26968.7;27090.6
Puro;38;41;0;17.8;18548.4;24843.3;25098.8;26935.0;27061.0
Puro;38;41;0;17.8;18433.1;25212.8;25450.1;27677.5;27822.8
Puro;38;41;0;17.8;18421.8;25232.9;25470.8;27656.3;27884.6
Puro;38;41;0;17.8;18483.8;24850.0;25108.5;26972.1;27130.5
Puro;38;41;0;18.0;18733.9;24793.1;25051.6;26825.6;26956.4
Puro;38;41;0;18.0;18772.8;24775.8;25035.0;26805.2;26984.2
Puro;38;41;0;18.0;18703.9;24777.9;25038.8;26795.3;26922.6
Puro;38;41;0;18.0;18973.9;24694.7;24997.7;26715.6;26861.3
Puro;38;41;0;18.0;18509.1;24790.6;25050.4;26816.2;26954.1
Puro;38;41;0;18.0;18542.3;24797.1;25051.7;26814.2;26948.9
Puro;38;41;0;18.0;18719.0;24784.0;25044.7;26810.0;26936.3
Puro;38;41;0;18.0;18755.1;24754.2;25016.5;26802.8;26977.6
Puro;38;41;0;18.0;18925.2;24885.2;24985.9;27579.6;26983.2
Puro;38;41;0;18.0;18851.2;24783.3;25044.6;26813.3;26937.0
Puro;38;41;0;18.0;18494.7;24796.0;25051.3;26825.3;26956.2
Puro;38;41;0;18.0;18480.9;24796.7;25053.0;26833.3;26991.6
Puro;38;41;0;18.0;18673.5;24770.6;25029.7;26785.8;26921.5
Puro;38;41;0;18.0;18688.2;24774.9;25034.0;26789.6;26920.8
Puro;38;41;0;18.0;18569.9;24797.9;25051.3;26830.9;26964.8
Puro;38;41;0;18.0;18750.1;24791.6;25053.9;26831.0;26968.8
Puro;38;41;0;18.0;18653.5;24799.1;25053.2;26832.7;26959.1
Puro;38;41;0;18.0;18524.8;24793.3;25049.5;26821.1;26962.9
Puro;38;41;0;18.3;18678.4;24837.5;25091.1;26947.6;27074.3
Puro;38;41;0;18.3;18609.6;24808.3;25059.4;26889.5;27022.4
Puro;38;41;0;18.3;18644.7;24806.6;25067.1;26903.0;27056.4
Puro;38;41;0;18.3;18742.0;24806.4;25058.8;26949.6;27219.1
Puro;38;41;0;18.3;18659.2;24814.1;25068.6;26908.9;27038.9
Puro;38;41;0;18.3;18705.5;24848.5;25097.2;26970.5;27139.6
Puro;38;41;0;18.3;18630.6;24810.9;25065.1;26886.9;27029.0
Puro;38;41;0;18.3;18917.0;25176.6;25417.8;26937.0;27008.6
Puro;38;41;0;18.3;18620.8;24800.5;25062.3;26867.2;27018.6
Puro;38;41;0;18.6;18370.0;25270.3;25505.1;27716.8;27865.8
Puro;38;41;0;18.6;18368.7;25261.7;25498.8;27729.4;27889.1
Puro;38;41;0;18.6;18368.2;25257.3;25494.0;27741.8;27910.3
Puro;38;41;0;18.6;18351.9;25254.3;25487.8;27636.7;27572.8
Puro;38;41;0;18.6;18373.3;25144.7;25374.8;27776.3;27936.1
Puro;38;41;0;18.6;18371.2;25259.1;25496.7;27715.5;27866.6
Puro;38;41;0;18.6;18356.6;25266.6;25502.6;27729.7;27879.0
Puro;38;41;0;18.6;18366.3;25254.8;25490.8;27737.8;27880.9
Puro;38;41;0;18.6;18347.8;25234.6;25467.3;27282.9;27072.8
Puro;38;41;0;19.7;18084.5;25426.4;25661.7;28068.8;28244.7
Puro;38;41;0;19.7;18216.2;25394.5;25629.0;28005.5;28181.7
Puro;38;41;0;19.7;18017.8;25443.8;25676.2;28096.0;28281.4
Puro;38;41;0;19.7;18034.3;25441.3;25675.5;28092.3;28276.6
Puro;38;41;0;19.7;18250.9;25384.0;25618.7;27993.2;28172.3
Puro;38;41;0;19.7;18339.6;25365.6;25600.9;27961.9;28136.1
Puro;38;41;0;19.7;18054.6;25435.8;25669.6;28080.6;28265.4
Puro;38;41;0;19.7;18072.6;25432.0;25666.5;28072.4;28252.9
Puro;38;41;0;19.7;18192.1;25396.5;25630.1;28007.8;28192.2
Puro;38;41;0;19.7;18041.2;25439.3;25673.8;28088.0;28270.0
Puro;38;41;0;19.7;18046.5;25438.8;25672.4;28079.9;28266.7
Puro;38;41;0;19.7;18425.5;25344.6;25583.7;27930.6;28107.5
Puro;38;41;0;19.7;18122.3;25417.4;25650.7;28046.8;28225.1
Puro;38;41;0;19.7;18109.6;25421.1;25654.8;28054.0;28237.3
Puro;38;41;0;19.7;18135.5;25414.7;25648.7;28043.0;28220.9
Puro;38;41;0;19.7;18172.3;25401.7;25638.2;28027.0;28204.9
Puro;38;41;0;19.7;18025.0;25441.7;25674.4;28095.7;28276.4
Puro;38;41;0;19.7;18152.9;25411.9;25645.6;28038.1;28216.1
Puro;42;39;0;15.4;16522.0;26313.0;26414.2;29006.6;29170.8
Puro;42;39;0;15.4;16301.5;26336.3;26425.5;29010.7;29200.6
Puro;42;39;0;15.4;16403.9;26278.3;26372.0;28971.1;29163.7
Puro;42;39;0;15.4;16504.8;26230.4;26312.0;28859.8;29099.5
Puro;42;39;0;15.4;16349.4;26337.0;26425.8;29017.2;29216.1
Puro;42;39;0;15.4;16362.4;26323.8;26413.1;28988.3;29193.5
Puro;42;39;0;15.4;16505.7;26277.5;26367.0;28934.6;29174.5
Puro;42;39;0;15.4;16338.0;26339.9;26429.2;29020.5;29212.9
Puro;42;39;0;15.4;16591.8;26225.1;26312.0;28893.8;29087.4
Puro;42;39;0;15.4;16537.5;26243.1;26328.2;28881.0;29041.2
Puro;42;39;0;15.4;16784.5;26163.2;26261.0;28802.0;29047.9
Puro;42;39;0;15.4;16325.1;26339.2;26429.6;29020.7;29212.7
Puro;42;39;0;15.4;16431.3;26366.5;26475.7;29107.0;29048.2
Puro;42;39;0;15.4;16293.3;26334.3;26421.3;29005.1;29192.3
Puro;42;39;0;15.4;16021.2;26313.9;26403.5;28994.0;29196.7
Puro;42;39;0;15.4;16383.0;26319.7;26408.3;28941.9;29163.1
Puro;42;39;0;15.4;16725.0;26185.1;26278.9;28834.1;29010.3
Puro;42;39;0;15.4;16314.8;26340.0;26430.9;29017.3;29206.9
Puro;42;39;0;15.5;16588.4;26243.3;26330.8;28919.2;29122.8
Puro;42;39;0;15.5;16511.1;26266.7;26351.5;28939.4;29124.4
Puro;42;39;0;15.5;16550.0;26266.3;26353.3;28945.1;29135.4
Puro;42;39;0;15.5;16532.8;26264.5;26350.3;28934.4;29129.0
Puro;42;39;0;15.5;16521.8;26266.7;26352.6;28938.2;29134.5
Puro;42;39;0;15.5;16457.0;26287.2;26375.4;28978.4;29177.6
Puro;42;39;0;15.5;16567.6;26255.8;26346.0;28933.0;29144.9
Puro;42;39;0;15.5;16620.1;26231.2;26317.7;28892.3;29093.6
Puro;42;39;0;15.5;16435.2;26289.4;26378.1;28984.4;29187.4
Puro;42;39;0;15.5;16444.3;26292.8;26381.2;28991.9;29193.5
Puro;42;39;0;15.5;16430.6;26289.3;26379.1;28992.2;29194.8
Puro;42;39;0;15.5;16479.2;26263.0;26343.7;28928.8;29124.4
Puro;42;39;0;15.5;16467.6;26274.5;26359.2;28949.1;29156.5
Puro;42;39;0;15.5;16452.5;26287.4;26376.3;28978.9;29188.8
Puro;42;39;0;15.5;16448.8;26291.0;26381.2;28987.8;29191.0
Puro;42;39;0;15.5;16492.5;26256.5;26338.9;28916.6;29129.7
Puro;42;39;0;15.5;16669.8;26222.2;26314.8;28870.1;29057.4
Puro;42;39;0;15.5;16460.4;26284.5;26371.2;28970.9;29165.6
Puro;42;39;0;15.5;16666.9;26199.9;26281.9;28847.5;29071.0
Puro;42;39;0;15.5;16465.1;26281.2;26365.6;28961.3;29160.3
Puro;42;39;0;15.5;16529.7;26258.0;26342.9;28914.5;29119.9
Puro;42;39;0;15.5;16501.8;26257.7;26342.3;28916.3;29107.8
Puro;42;39;0;15.5;16471.9;26272.0;26356.2;28944.2;29151.4
Puro;42;39;0;15.5;16442.9;26291.0;26381.1;28985.3;29188.4
Puro;42;39;0;15.5;16509.2;26267.7;26354.7;28935.9;29125.7
Puro;42;39;0;15.5;16562.0;26243.3;26331.5;28904.6;29095.1
Puro;42;39;0;18.9;16347.0;26191.2;26309.3;29102.1;29416.5
Puro;42;39;0;18.9;16342.2;26199.9;26311.3;29067.2;29403.5
Puro;42;39;0;18.9;16315.3;26196.4;26315.8;29139.4;29458.6
Puro;42;39;0;18.9;16308.3;26197.0;26313.1;29038.1;29428.9
Puro;42;39;0;18.9;16296.6;26202.1;26321.7;29140.4;29453.2
Puro;42;39;0;18.9;16310.8;26199.4;26318.7;29151.0;29467.6
Puro;42;39;0;18.9;16294.5;26200.8;26320.0;29147.4;29466.4
Puro;42;39;0;18.9;16262.2;26199.0;26308.9;29034.1;29346.6
Puro;42;39;0;18.9;16351.3;26191.8;26307.9;29098.2;29409.8
Puro;42;39;0;18.9;16361.8;26195.3;26309.9;29084.4;29396.8
Puro;42;39;0;18.9;16349.0;26191.8;26308.2;29095.8;29410.7
Puro;42;39;0;18.9;16309.1;26203.9;26326.6;29167.6;29490.2
Puro;42;39;0;18.9;16298.2;26203.3;26323.6;29123.9;29447.3
Puro;42;39;0;18.9;16359.6;26191.4;26308.0;29094.4;29411.4
Puro;42;39;0;18.9;16298.0;26202.5;26323.9;29137.9;29448.3
Puro;42;39;0;18.9;16314.6;26195.5;26313.9;29130.6;29449.4
Puro;42;39;0;18.9;16357.1;26192.3;26309.2;29095.8;29409.6
Puro;42;39;0;18.9;16306.8;26202.8;26325.9;29168.8;29492.3
Puro;42;39;0;18.9;16354.1;26189.8;26305.3;29093.5;29406.2
Puro;42;39;0;26.2;15692.3;25726.7;25736.7;28207.5;28584.5
Puro;42;39;0;26.2;15757.6;25688.5;25699.9;28182.9;28537.9
Puro;42;39;0;26.2;15989.6;25606.3;25623.1;28075.3;28404.1
Puro;42;39;0;26.2;15709.9;25706.6;25716.2;28160.6;28553.4
Puro;39;34;15;19.1;16151.3;26081.5;26090.1;28693.9;28965.2
Puro;39;34;15;19.1;15616.7;26180.1;26190.0;28787.6;29064.6
Puro;39;34;15;19.1;15734.8;26141.1;26151.7;28745.0;29024.8
Puro;39;34;15;19.1;15627.4;26179.0;26190.2;28788.4;29065.4
Puro;39;34;15;19.1;15901.6;26135.4;26136.3;28721.1;29003.3
Puro;39;34;15;19.1;16125.0;26085.3;26093.9;28698.6;28965.2
Puro;39;34;15;19.1;15914.7;26127.7;26125.1;28716.7;28995.8
Puro;39;34;15;19.1;15458.7;26229.9;26240.0;28851.6;29129.0
Puro;39;34;15;19.1;15905.3;26130.9;26130.9;28716.5;28999.0
Puro;39;34;15;19.1;16194.1;26045.0;26043.1;28609.1;28892.5
Puro;39;34;15;19.1;15910.0;26133.7;26134.5;28720.6;29003.4
Puro;39;34;15;19.1;15449.8;26233.1;26244.4;28855.1;29132.9
Puro;39;34;15;19.1;15980.1;26119.1;26123.1;28705.9;28991.9
Puro;39;34;15;19.1;16032.3;26109.4;26109.9;28690.9;28967.8
Puro;39;34;15;19.1;15957.6;26125.0;26128.6;28713.4;28997.1
Puro;39;34;15;19.1;15765.3;26137.2;26147.5;28741.5;29016.8
Puro;39;34;15;19.1;15606.0;26179.3;26188.5;28782.9;29059.5
Puro;39;34;15;19.1;16409.6;26238.4;26244.3;28863.9;29187.7
Puro;39;34;15;19.1;15425.9;26240.0;26249.6;28859.4;29141.7
Puro;39;34;15;19.1;15441.1;26237.6;26249.5;28864.0;29142.2
Puro;39;34;15;19.1;15433.4;26240.0;26252.6;28865.9;29143.5
Puro;39;34;15;19.1;15418.3;26242.6;26251.2;28863.6;29138.8
Puro;39;34;15;19.1;15934.1;26127.1;26127.9;28713.1;28996.7
Puro;39;34;15;19.1;16087.1;26097.8;26109.8;28715.7;28984.9
Puro;39;34;15;19.1;15469.6;26225.2;26234.7;28843.7;29124.9
Puro;39;34;15;19.1;15941.1;26125.5;26126.5;28712.7;28995.6
Puro;39;34;15;19.1;15683.3;26164.8;26174.2;28768.5;29044.3
Puro;39;34;15;19.1;15567.0;26193.8;26203.9;28805.3;29086.2
Puro;39;34;15;19.1;16023.3;26068.5;26081.4;28661.3;28942.5
Puro;39;34;15;19.1;15993.5;26116.5;26116.8;28700.4;28985.3
Puro;39;34;15;19.1;15498.2;26215.7;26226.0;28828.4;29108.2
Puro;39;34;15;19.1;16103.4;26093.0;26103.7;28708.6;28978.2
Puro;39;34;15;19.1;16052.7;26093.6;26093.8;28675.9;28959.3
Puro;39;34;15;19.1;16010.2;26112.9;26114.5;28696.8;28979.7
Puro;39;34;15;19.1;15730.9;26151.6;26160.8;28758.6;29033.4
Puro;39;34;15;19.1;16081.8;26080.8;26079.7;28651.9;28933.8
Puro;39;34;15;19.1;15664.9;26170.0;26182.6;28781.5;29055.7
Puro;39;34;15;19.1;16236.9;26057.0;26065.9;28661.0;28930.4
Puro;39;34;15;19.1;16185.9;26067.5;26076.7;28676.4;28945.6
Puro;39;34;15;19.1;15921.7;26129.8;26131.6;28719.4;28998.6
Puro;39;34;15;19.1;15482.4;26220.4;26230.1;28838.7;29116.6
Puro;39;34;15;19.1;15703.3;26157.2;26167.6;28762.7;29038.5
Puro;39;34;15;19.1;15927.0;26129.7;26136.1;28720.0;29003.6
Puro;39;34;15;19.1;16125.1;26068.8;26065.8;28639.3;28921.9
Puro;39;34;15;19.1;15897.0;26136.3;26136.2;28721.7;29002.7
Puro;39;34;15;19.1;15968.2;26123.3;26126.6;28712.1;28995.8
Puro;39;34;15;21.2;15478.3;26125.5;26147.4;28758.5;29079.0
Puro;39;34;15;21.2;15473.8;26127.3;26148.2;28759.6;29080.2
Puro;39;34;15;21.2;15687.8;26078.5;26104.6;28712.6;29030.3
Puro;39;34;15;21.2;15522.4;26118.1;26142.3;28754.0;29072.6
Puro;39;34;15;21.2;15465.5;26129.6;26149.9;28761.9;29079.8
Puro;39;34;15;21.2;15470.2;26127.7;26148.8;28759.6;29079.7
Puro;39;34;15;21.2;15505.9;26119.8;26141.0;28751.0;29070.5
Puro;39;34;15;21.2;15620.9;26093.6;26120.3;28730.2;29046.8
Puro;39;34;15;21.2;15568.3;26109.8;26134.3;28745.9;29065.1
Puro;39;34;15;21.2;15552.6;26109.7;26134.4;28745.9;29068.1
Puro;39;34;15;21.2;15753.5;26061.8;26090.9;28696.6;29011.7
Puro;39;34;15;21.2;15497.1;26122.5;26144.0;28751.5;29071.6
Puro;39;34;15;21.2;15530.0;26118.4;26141.1;28749.7;29068.2
Puro;39;34;15;21.2;15582.8;26104.3;26129.4;28743.0;29060.0
Puro;39;34;15;21.2;15512.3;26122.8;26144.0;28754.3;29072.6
Puro;39;34;15;21.2;15647.9;26087.3;26113.7;28724.2;29039.2
Puro;39;34;15;21.2;15462.5;26130.7;26150.5;28759.7;29080.7
Puro;39;34;15;21.2;15600.5;26101.4;26125.8;28736.6;29055.1
Contaminado;39;38;5;19.0;21427.6;23531.2;23736.5;25317.3;25425.3
Contaminado;39;38;5;19.0;21424.2;23533.1;23737.2;25321.8;25432.0
Contaminado;39;38;5;19.0;21418.6;23532.0;23736.9;25313.4;25421.8
Contaminado;39;38;5;19.0;21420.7;23531.3;23735.2;25317.6;25430.4
Contaminado;39;38;5;19.0;21422.4;23532.7;23738.2;25317.1;25424.5
Contaminado;39;38;5;19.0;21339.6;23531.1;23735.9;25320.6;25431.8
Contaminado;39;38;5;19.1;21665.4;23521.8;23725.9;25304.7;25414.3
Contaminado;39;38;5;19.1;21568.9;23534.2;23736.3;25327.7;25434.5
Contaminado;39;38;5;19.1;21203.9;23552.6;23760.0;25353.7;25462.8
Contaminado;39;38;5;19.1;21194.4;23549.1;23751.1;25341.7;25452.8
Contaminado;39;38;5;19.1;21459.5;23529.3;23732.4;25308.7;25416.8
Contaminado;39;38;5;19.1;21449.4;23535.2;23739.3;25322.0;25442.6
Contaminado;39;38;5;19.1;21433.4;23539.4;23741.9;25328.4;25436.9
Contaminado;39;38;5;19.1;21481.9;23528.4;23731.0;25307.3;25422.7
Contaminado;39;38;5;19.1;21477.2;23530.3;23729.1;25311.9;25421.5
Contaminado;39;38;5;19.1;21489.0;23520.5;23723.3;25299.5;25414.2
Contaminado;39;38;5;19.1;21923.0;23481.5;23684.5;25242.6;25356.2
Contaminado;39;38;5;19.1;21455.6;23501.3;23704.5;25313.2;25428.0
Contaminado;39;38;5;19.1;21484.5;23527.4;23729.6;25308.8;25417.3
Contaminado;39;38;5;19.1;21615.9;23526.5;23729.8;25312.7;25422.2
Contaminado;39;38;5;19.1;21811.7;23498.3;23698.9;25270.9;25392.8
Contaminado;39;38;5;19.1;21471.8;23526.6;23728.6;25309.1;25421.9
Contaminado;39;38;5;19.1;21430.9;23537.7;23741.6;25326.1;25434.9
Contaminado;39;38;5;19.1;21211.0;23551.0;23755.0;25343.4;25454.8
Contaminado;39;38;5;19.1;21247.8;23544.8;23744.8;25334.7;25445.0
Contaminado;39;38;5;19.1;21466.4;23530.1;23731.9;25311.0;25420.5
Contaminado;39;38;5;19.1;21583.4;23528.6;23730.9;25312.4;25424.9
Contaminado;39;38;5;19.1;21700.4;23520.0;23720.1;25296.0;25404.8
Contaminado;39;38;5;19.1;21446.1;23540.4;23743.7;25332.2;25441.8
Contaminado;39;38;5;19.1;21438.8;23533.4;23738.8;25320.8;25430.3
Contaminado;39;38;5;19.1;21548.2;23536.4;23744.3;25336.2;25445.2
Contaminado;39;38;5;19.1;21517.6;23538.6;23740.7;25313.7;25398.6
Contaminado;39;38;5;19.1;21265.2;23541.8;23742.7;25331.2;25441.5
Contaminado;39;38;5;19.1;21509.8;23514.1;23718.3;25290.3;25399.1
Contaminado;39;38;5;19.1;21234.2;23545.8;23747.7;25335.1;25447.8
Contaminado;39;38;5;19.1;21502.2;23519.9;23722.1;25294.9;25398.2
Contaminado;39;38;5;19.1;21495.3;23518.3;23721.6;25293.7;25401.1
Contaminado;39;38;5;19.1;21285.9;23543.4;23745.8;25333.4;25445.6
Contaminado;39;38;5;19.1;21639.0;23525.7;23729.5;25306.7;25417.5
Contaminado;39;38;5;19.1;21444.9;23539.4;23738.9;25328.5;25440.1
Contaminado;39;38;5;19.1;21598.7;23527.3;23725.3;25293.6;25402.9
Contaminado;39;38;5;19.1;21537.6;23539.7;23743.7;25336.7;25439.7
Contaminado;39;38;5;19.1;21435.7;23536.8;23740.7;25326.3;25435.6
Contaminado;39;38;5;19.1;21555.7;23535.9;23739.1;25333.1;25436.4
Contaminado;39;38;5;19.1;21440.6;23538.6;23742.3;25331.1;25438.9
Contaminado;39;38;5;21.0;21192.8;23723.2;23931.8;25706.9;25826.3
Contaminado;39;38;5;21.0;21168.6;23726.7;23936.4;25713.0;25832.4
Contaminado;39;38;5;21.0;21145.0;23732.7;23942.4;25714.5;25832.8
Contaminado;39;38;5;21.0;21111.7;23733.9;23944.9;25726.5;25844.1
Contaminado;39;38;5;21.0;21105.8;23735.1;23944.8;25726.4;25847.2
Contaminado;39;38;5;21.0;21286.7;23705.6;23916.2;25685.7;25808.1
Contaminado;39;38;5;21.0;21470.0;23689.0;23894.3;25645.9;25774.3
Contaminado;39;38;5;21.0;21077.5;23736.6;23948.9;25733.0;25844.3
Contaminado;39;38;5;21.0;21099.3;23735.3;23946.1;25727.4;25847.8
Contaminado;39;38;5;21.0;21133.3;23728.6;23938.9;25719.5;25838.9
Contaminado;39;38;5;21.0;21119.1;23733.6;23942.7;25723.5;25844.4
Contaminado;39;38;5;21.0;21331.1;23700.3;23908.0;25671.6;25794.3
Contaminado;39;38;5;21.0;21381.5;23693.0;23902.7;25662.4;25784.8
Contaminado;39;38;5;21.0;21181.5;23721.1;23932.7;25707.6;25829.1
Contaminado;39;38;5;21.0;21260.2;23714.1;23922.9;25693.7;25810.8
Contaminado;39;38;5;21.0;21083.3;23733.1;23944.4;25725.5;25844.5
Contaminado;39;38;5;21.0;21237.3;23715.0;23926.1;25696.3;25816.0
Contaminado;39;38;5;21.0;21156.2;23729.9;23939.8;25718.5;25839.0
Contaminado;38;41;0;15.5;21931.1;24637.3;24890.8;26634.4;26759.2
Contaminado;38;41;0;15.5;21880.9;24643.8;24894.4;26629.0;26744.4
Contaminado;38;41;0;15.5;21875.7;24637.8;24889.5;26618.9;26740.7
Contaminado;38;41;0;15.5;21897.9;24636.8;24888.6;26628.3;26746.1
Contaminado;38;41;0;15.5;21885.9;24641.9;24894.4;26627.6;26745.2
Contaminado;38;41;0;15.5;21850.3;24680.8;24650.3;26257.2;26381.4
Contaminado;38;41;0;15.5;20169.2;24602.4;24864.3;26512.9;26632.0
Contaminado;38;41;0;15.5;21896.7;24638.8;24890.8;26627.9;26745.6
Contaminado;38;41;0;15.5;20371.8;24678.7;24933.4;26654.2;26766.8
Contaminado;38;41;0;15.5;20835.1;24619.1;24876.6;26528.3;26651.8
Contaminado;38;41;0;15.5;21896.8;24641.7;24892.3;26630.9;26749.6
Contaminado;38;41;0;15.5;21858.6;24649.9;24900.1;26648.5;26766.8
Contaminado;38;41;0;15.5;21884.3;24642.6;24894.5;26629.0;26742.6
Contaminado;38;41;0;15.5;21903.7;24640.6;24892.1;26634.8;26750.4
Contaminado;38;41;0;15.5;21887.3;24643.1;24894.1;26630.9;26747.6
Contaminado;38;41;0;15.5;22206.7;24473.3;24732.3;26298.2;26412.9
Contaminado;38;41;0;15.6;20404.0;24672.2;24927.7;26648.2;26764.9
Contaminado;38;41;0;15.6;20753.1;24621.5;24881.9;26547.4;26664.8
Contaminado;38;41;0;15.6;21908.7;24493.6;24746.2;26323.4;26444.6
Contaminado;38;41;0;15.6;20530.4;24655.8;24914.0;26630.1;26749.4
Contaminado;38;41;0;15.6;21883.5;24504.0;24757.7;26337.6;26447.6
Contaminado;38;41;0;15.6;20667.9;24647.2;24906.5;26613.7;26734.2
Contaminado;38;41;0;15.6;21935.4;24494.3;24746.6;26314.4;26430.2
Contaminado;38;41;0;15.6;21857.5;24502.4;24757.0;26344.3;26454.7
Contaminado;38;41;0;15.6;21873.6;24502.4;24758.6;26341.1;26449.3
Contaminado;38;41;0;15.9;21917.7;24639.2;24892.0;26638.6;26757.6
Contaminado;38;41;0;15.9;21908.3;24640.6;24890.8;26636.3;26753.9
Contaminado;38;41;0;15.9;21913.8;24638.4;24889.8;26631.6;26749.7
Contaminado;38;41;0;16.2;22092.5;24643.5;24895.2;26630.1;26748.4
Contaminado;38;41;0;16.2;22278.4;24628.4;24879.9;26598.3;26717.1
Contaminado;38;41;0;16.2;21926.1;24639.1;24889.4;26636.1;26755.7
Contaminado;38;41;0;16.2;22008.4;24640.2;24891.9;26632.4;26750.1
